Climb,location,rating,rating_dif,star_votes,stars,sub_location,type
105748229,Colorado,23.5,1.0,82,3.4,Boulder,Sport
105874595,California,21.0,0.0,123,4.2,Yosemite National Park,Trad
105741173,Utah,22.0,0.0,126,4.7,Wasatch Range,Trad
105740096,Utah,18.0,0.0,180,4.7,Wasatch Range,Trad
106009336,New Hampshire,13.0,0.0,62,3.2,Rumney,Sport
105998986,New Hampshire,18.0,0.0,52,4.3,Rumney,Sport
105740690,Utah,19.0,0.0,74,3.9,Wasatch Range,Sport
105989461,Utah,17.5,0.0,94,4.0,Maple Canyon,Sport
105808831,Utah,26.0,1.0,77,4.3,Maple Canyon,Sport
105740993,Utah,14.5,0.0,71,3.3,Wasatch Range,Trad
105968891,New Hampshire,21.0,0.0,68,3.6,Rumney,Sport
105722146,California,20.0,0.0,63,4.2,Joshua Tree National Park,Trad
106001608,New York,19.5,0.0,51,4.6,Adirondacks,Trad
105717823,Utah,20.0,0.0,101,4.2,Zion National Park,Trad
105800395,New York,16.5,0.0,140,4.6,The Gunks,Trad
105836047,California,14.5,0.0,166,4.0,Yosemite National Park,Trad
105760851,Colorado,23.5,0.0,65,4.4,Boulder,Sport
105923973,New Hampshire,21.0,0.0,34,2.4,Rumney,Sport
106106801,New York,20.0,0.0,69,4.4,The Gunks,Trad
105833552,California,16.0,-0.5,103,4.4,Yosemite National Park,Trad
105758587,Colorado,20.0,0.0,73,3.6,Boulder,Trad
105725236,California,16.0,0.0,54,3.2,Joshua Tree National Park,Trad
105732227,Nevada,8.5,0.0,110,2.9,Red Rock,Trad
105717643,Utah,19.5,0.0,73,3.1,Moab Area,Trad
105725341,California,17.5,0.0,53,2.8,Joshua Tree National Park,Trad
105871977,Kentucky,13.0,0.0,137,4.2,Red River Gorge,Trad
105950518,New York,13.0,0.0,97,3.9,The Gunks,Trad
105870718,California,20.0,0.0,117,4.1,Yosemite National Park,Trad
105732518,Nevada,21.0,0.0,133,3.6,Red Rock,Sport
105732950,Nevada,11.5,-3.0,88,3.4,Red Rock,Trad
105718114,Utah,21.0,-2.0,97,4.7,Moab Area,Trad
105718471,Utah,17.5,0.0,53,3.3,Moab Area,Trad
105751543,Colorado,14.5,0.0,47,2.7,Boulder,Trad
105749536,Colorado,22.0,0.0,67,3.9,Boulder,Trad
105724099,California,17.5,0.0,60,4.2,Joshua Tree National Park,Trad
105749824,Colorado,16.0,0.0,138,3.1,Boulder,Trad
105748699,Colorado,22.75,0.0,35,3.4,Canon City,Sport
105740945,Idaho,16.0,0.0,155,3.9,City of Rocks,Sport
105718753,Utah,23.0,0.0,93,4.1,Moab Area,Trad
105741593,Idaho,17.5,0.0,166,4.1,City of Rocks,Sport
105757414,Colorado,19.0,0.0,129,4.0,Boulder,Trad
105732899,Nevada,16.5,0.5,62,3.6,Red Rock,Trad
105749923,Colorado,20.0,0.0,64,3.4,Canon City,Sport
105822353,Oregon,16.0,0.0,117,3.6,Central Oregon,Sport
105753400,Colorado,26.0,0.0,83,4.4,Rifle,Sport
105760224,Colorado,23.0,0.0,70,3.2,Boulder,Sport
105933907,Colorado,16.0,0.0,97,3.0,Boulder,Sport
105721951,California,21.0,0.0,61,3.6,Joshua Tree National Park,Trad
106312281,Utah,20.0,0.0,74,4.4,Moab Area,Trad
105741035,Idaho,20.0,0.0,113,4.0,City of Rocks,Sport
105880567,Nevada,23.0,0.0,47,3.4,Red Rock,Sport
105748265,Colorado,16.5,0.0,121,4.3,Boulder,Trad
105821892,Nevada,16.0,0.0,114,3.9,Red Rock,Trad
105818217,Utah,23.0,2.0,38,3.6,Moab Area,Trad
106395393,New York,19.0,0.0,64,4.3,The Gunks,Trad
105741404,Utah,19.0,0.0,72,4.4,Wasatch Range,Trad
105761364,Colorado,14.5,0.0,88,2.8,Boulder,Sport
105732347,Nevada,19.5,0.0,76,4.1,Red Rock,Trad
105761298,Colorado,26.0,0.0,89,3.6,Boulder,Sport
105740234,Utah,19.0,0.0,239,3.7,Wasatch Range,Sport
105925159,New Hampshire,16.0,0.0,87,3.3,Rumney,Sport
105741815,Utah,14.5,-0.5,49,4.0,Wasatch Range,Trad
105870261,Kentucky,27.0,0.0,74,4.6,Red River Gorge,Sport
105721876,California,17.5,0.0,78,3.7,Joshua Tree National Park,Trad
106055576,New York,11.5,0.0,104,3.3,The Gunks,Trad
105748214,Colorado,18.0,0.0,108,2.7,Boulder,Sport
105724564,California,17.5,1.0,51,3.6,Joshua Tree National Park,Trad
105717352,Utah,16.5,-1.0,85,2.8,Moab Area,Trad
105756796,Colorado,20.0,0.0,242,4.8,Boulder,Trad
105830801,New York,17.5,0.0,66,3.7,The Gunks,Trad
105748032,Colorado,25.0,1.0,58,3.8,Boulder,Sport
105741557,Idaho,14.5,1.5,192,4.0,City of Rocks,Sport
105790283,Oregon,17.5,0.0,165,4.6,Central Oregon,Trad
105951717,New Hampshire,21.0,0.0,39,3.8,Rumney,Sport
106375205,Nevada,23.0,0.0,84,4.6,Red Rock,Sport
105721861,California,16.5,0.0,76,4.3,Joshua Tree National Park,Trad
105923640,New Hampshire,16.0,0.0,79,2.9,Rumney,Sport
105741602,Idaho,19.0,-0.5,186,4.7,City of Rocks,Sport
105806552,New York,11.5,0.0,69,3.4,The Gunks,Trad
106050176,Colorado,20.0,0.0,46,2.2,Boulder,Sport
107198282,International,16.0,0.0,116,4.4,North America,Trad
105717661,Utah,19.5,0.0,202,3.4,Moab Area,Trad
105752878,Colorado,20.0,0.0,48,3.4,Canon City,Sport
105813238,Nevada,22.0,-0.5,116,4.2,Red Rock,Sport
105970601,New Hampshire,19.0,-1.0,25,3.4,Rumney,Sport
105753760,Colorado,25.0,-1.0,62,3.8,Rifle,Sport
106081926,Kentucky,19.0,0.0,90,3.4,Red River Gorge,Sport
105740519,Utah,18.0,0.0,69,4.6,Wasatch Range,Trad
105820338,Idaho,16.0,0.0,69,3.6,City of Rocks,Trad
105944541,Nevada,18.0,0.0,141,3.0,Red Rock,Sport
105946055,New Hampshire,23.0,0.5,85,3.8,Rumney,Sport
105759651,Wyoming,13.0,0.0,59,3.6,Vedauwoo,Trad
105827243,Colorado,13.0,0.0,63,3.6,Boulder,Trad
105732362,Nevada,17.5,0.0,160,4.1,Red Rock,Trad
105764187,Colorado,19.0,0.0,68,2.8,Boulder,Sport
105754636,Colorado,14.5,0.0,82,2.6,Boulder,Trad
105835710,California,10.5,0.0,78,4.0,Yosemite National Park,Trad
105809181,Nevada,17.5,0.5,133,4.4,Red Rock,Trad
105956679,New Hampshire,19.0,0.0,58,2.7,Rumney,Sport
105756409,Colorado,19.0,0.0,94,3.7,Canon City,Sport
105724777,California,17.5,0.0,167,4.1,Joshua Tree National Park,Trad
105826075,Nevada,14.5,0.0,131,3.2,Red Rock,Sport
105750694,Colorado,26.5,0.5,58,4.6,Boulder,Sport
105756538,Colorado,23.5,0.0,97,3.8,Boulder,Trad
105761295,Colorado,24.5,0.0,61,3.8,Boulder,Sport
105732602,Nevada,17.5,0.0,89,4.1,Red Rock,Trad
105996811,Colorado,17.5,1.0,61,2.4,Boulder,Sport
105732605,Nevada,16.0,0.0,109,3.6,Red Rock,Trad
105818839,Nevada,23.0,0.5,44,3.7,Red Rock,Sport
105820181,Nevada,20.0,0.0,48,2.6,Red Rock,Sport
105796557,Oregon,20.0,0.0,117,3.4,Central Oregon,Sport
105722182,California,17.5,0.0,115,3.7,Joshua Tree National Park,Trad
105732278,Nevada,20.0,-1.0,75,4.4,Red Rock,Trad
105885132,Nevada,23.0,0.0,60,3.9,Red Rock,Sport
105732629,Nevada,26.0,1.0,51,3.8,Red Rock,Sport
105740960,Idaho,22.5,0.0,75,4.1,City of Rocks,Sport
105799053,New York,22.0,0.0,83,4.6,The Gunks,Trad
105717628,Utah,23.0,2.0,114,3.7,Moab Area,Trad
105752905,Colorado,21.0,-1.5,64,3.4,Canon City,Sport
105763989,Colorado,22.5,0.0,77,3.9,Boulder,Trad
105931501,New Hampshire,16.5,0.0,33,3.7,Rumney,Sport
105799077,New York,20.0,0.0,110,4.8,The Gunks,Trad
105740081,Utah,16.0,0.0,109,3.1,Wasatch Range,Trad
105762201,Colorado,23.0,0.0,49,3.1,Rifle,Sport
105749869,Colorado,11.5,0.0,91,2.7,Boulder,Trad
105755821,Colorado,29.0,0.5,86,4.7,Boulder,Sport
106014669,New Hampshire,20.0,0.0,50,3.3,Rumney,Sport
105748621,Colorado,21.0,2.0,50,3.6,Boulder,Sport
105740792,Utah,17.5,0.0,84,3.7,Wasatch Range,Sport
105756046,Colorado,23.0,0.0,146,4.6,Rifle,Sport
105732491,Nevada,23.0,-0.5,44,3.0,Red Rock,Sport
106242043,Wyoming,21.0,0.0,69,4.1,Ten Sleep Canyon,Sport
105717775,Utah,26.5,2.0,64,4.3,Moab Area,Trad
105741224,Utah,16.5,0.0,42,3.9,Wasatch Range,Trad
105741473,Utah,20.0,0.0,145,4.1,Wasatch Range,Sport
105944445,Nevada,23.0,0.25,109,3.6,Red Rock,Sport
105717562,Utah,13.0,-1.5,130,3.6,Moab Area,Trad
105908656,New Hampshire,21.0,0.0,106,3.6,Rumney,Sport
105751387,Wyoming,17.5,0.0,70,4.2,Vedauwoo,Trad
105983482,Utah,21.0,0.0,66,3.6,Maple Canyon,Sport
105732473,Nevada,14.5,0.0,118,3.9,Red Rock,Trad
105753394,Colorado,20.0,1.0,99,3.8,Rifle,Sport
105886641,Kentucky,21.0,0.0,88,4.1,Red River Gorge,Sport
105717490,Utah,23.0,0.0,55,4.3,Moab Area,Trad
105723520,California,16.0,0.0,62,3.6,Joshua Tree National Park,Trad
105740036,Utah,14.5,0.0,99,3.7,Wasatch Range,Trad
105877768,California,19.0,1.5,102,4.0,Yosemite National Park,Trad
105717526,Utah,24.5,0.0,111,4.4,Moab Area,Trad
105748702,Colorado,21.0,0.0,113,4.3,Canon City,Sport
105717547,Utah,19.0,-0.5,75,3.6,Moab Area,Trad
105859843,Utah,17.5,0.0,131,4.4,Wasatch Range,Trad
105761349,Colorado,22.5,0.5,109,3.6,Boulder,Sport
105732287,Nevada,19.0,0.0,139,3.9,Red Rock,Trad
105755836,Colorado,26.0,0.0,59,4.1,Boulder,Sport
105718741,Utah,21.0,-1.0,46,4.3,Moab Area,Trad
105723679,California,17.5,0.0,67,3.7,Joshua Tree National Park,Trad
105751696,Colorado,18.0,0.0,61,4.3,Boulder,Trad
105962922,New Hampshire,14.5,0.0,143,3.4,Rumney,Sport
105718693,Utah,16.0,0.0,58,3.0,Moab Area,Trad
105959390,New Hampshire,21.0,0.0,68,3.9,Rumney,Sport
106022847,Utah,20.0,0.0,32,3.6,Moab Area,Trad
105992951,California,21.0,-1.5,62,4.6,Yosemite National Park,Trad
105739898,Utah,18.0,0.0,288,4.8,Wasatch Range,Trad
105883612,California,14.5,0.0,98,3.6,Yosemite National Park,Trad
105923839,New Hampshire,17.5,0.0,143,3.7,Rumney,Sport
105962933,New Hampshire,18.0,0.0,115,3.3,Rumney,Sport
105740201,Utah,16.0,0.0,79,3.3,Wasatch Range,Trad
105717292,Utah,22.5,0.0,75,4.6,Moab Area,Trad
105749872,Colorado,22.5,-0.25,77,4.4,Boulder,Trad
105764181,Colorado,19.0,0.0,75,2.6,Boulder,Sport
105721840,California,17.5,0.0,80,3.8,Joshua Tree National Park,Trad
105755617,Colorado,23.0,0.0,79,3.7,Boulder,Sport
105858078,International,21.0,0.0,57,4.2,North America,Sport
105939747,New York,10.5,2.0,58,3.1,The Gunks,Trad
105732260,Nevada,17.5,0.0,154,4.1,Red Rock,Trad
105939236,California,22.0,0.0,113,4.4,Yosemite National Park,Trad
105718768,Utah,20.0,0.0,147,4.2,Moab Area,Trad
105721639,California,14.5,0.0,70,3.8,Joshua Tree National Park,Trad
105740984,Idaho,17.5,0.0,215,4.1,City of Rocks,Trad
105758922,Colorado,19.5,-0.5,38,2.6,Boulder,Trad
105732545,Nevada,19.0,0.0,130,3.6,Red Rock,Sport
105740930,Utah,22.5,0.0,151,4.4,Wasatch Range,Sport
106113458,Colorado,20.0,0.0,113,3.7,Boulder,Sport
106081931,Kentucky,22.0,0.0,135,4.6,Red River Gorge,Sport
105742073,Idaho,16.0,0.0,166,4.4,City of Rocks,Sport
105758413,Colorado,26.0,0.0,102,3.4,Boulder,Sport
106444608,New York,13.0,-1.5,72,3.6,The Gunks,Trad
105764211,Colorado,19.0,-0.5,81,4.7,Boulder,Trad
105906870,New Hampshire,22.0,0.0,138,4.3,Rumney,Sport
105761319,Colorado,21.0,1.0,41,2.6,Boulder,Trad
105740882,Utah,19.0,0.0,51,4.3,Wasatch Range,Trad
105740342,Utah,20.0,-1.0,111,3.1,Wasatch Range,Sport
105754999,Colorado,26.0,0.0,116,3.6,Boulder,Sport
105732458,Nevada,21.0,0.0,190,4.0,Red Rock,Trad
105732653,Nevada,20.0,0.0,36,4.4,Red Rock,Trad
105732395,Nevada,15.0,-1.0,74,4.4,Red Rock,Trad
105804932,New York,17.5,0.0,67,4.1,The Gunks,Trad
105748912,Colorado,14.5,0.0,63,2.9,Boulder,Trad
105806583,New York,16.0,0.0,135,4.6,The Gunks,Trad
106018903,International,22.5,0.0,41,4.4,North America,Trad
105732392,Nevada,20.0,0.0,259,4.8,Red Rock,Trad
105749902,Colorado,26.0,0.0,51,4.4,Boulder,Trad
105750649,Colorado,17.5,-0.5,68,4.0,Boulder,Trad
105752749,Colorado,11.5,0.0,73,4.3,Boulder,Trad
105754729,Colorado,23.0,0.5,92,3.2,Boulder,Sport
105717595,Utah,19.5,0.5,92,3.4,Moab Area,Trad
105739886,Utah,13.0,0.0,92,2.7,Wasatch Range,Sport
105748436,Colorado,23.0,0.0,55,3.0,Boulder,Sport
105763122,Colorado,16.0,-1.0,78,2.9,Boulder,Sport
105801058,New York,15.0,0.0,101,4.1,The Gunks,Trad
105925175,New Hampshire,17.5,0.0,104,3.1,Rumney,Sport
105957789,Colorado,20.0,0.0,84,3.3,Boulder,Sport
105753100,Colorado,23.0,-1.0,61,4.1,Boulder,Trad
105835754,California,13.0,0.0,97,4.2,Yosemite National Park,Trad
105916629,Nevada,26.0,0.0,47,4.4,Red Rock,Sport
105717757,Utah,20.0,0.0,53,3.6,Moab Area,Trad
105740333,Utah,17.5,0.0,89,2.7,Wasatch Range,Sport
105740957,Idaho,17.5,0.0,90,4.1,City of Rocks,Trad
105749242,Colorado,16.0,0.0,144,2.8,Boulder,Trad
105975956,Colorado,19.0,0.0,145,3.8,Boulder,Sport
106225449,Wyoming,21.0,0.0,75,4.3,Ten Sleep Canyon,Sport
105722089,California,17.5,0.0,79,3.6,Joshua Tree National Park,Trad
105721711,California,21.0,0.0,134,4.0,Joshua Tree National Park,Trad
105748274,Colorado,19.0,0.0,80,3.0,Boulder,Sport
106002969,Wyoming,20.5,0.5,60,3.7,Ten Sleep Canyon,Sport
105762054,Colorado,19.5,0.0,65,3.7,Canon City,Sport
105935083,New Hampshire,24.0,0.0,73,3.8,Rumney,Sport
105748331,Colorado,22.0,2.0,91,3.3,Boulder,Sport
105961395,New Hampshire,19.0,0.0,76,2.9,Rumney,Sport
105792792,Utah,24.0,0.0,77,4.6,Zion National Park,Trad
105922323,New Hampshire,17.5,0.0,132,3.2,Rumney,Sport
105740648,Utah,19.0,0.0,90,4.2,Wasatch Range,Trad
105962327,New Hampshire,23.0,0.0,38,3.0,Rumney,Sport
105718777,Utah,20.0,0.0,87,4.0,Moab Area,Trad
105758676,Colorado,19.5,0.0,111,3.7,Canon City,Sport
105968658,New York,11.5,0.0,132,3.8,The Gunks,Trad
105732536,Nevada,18.0,0.0,139,3.0,Red Rock,Sport
105821465,New York,17.5,0.0,117,4.4,The Gunks,Trad
105732482,Nevada,19.0,0.0,126,3.9,Red Rock,Trad
105799291,Idaho,22.0,1.0,44,3.6,City of Rocks,Sport
105910131,New Hampshire,11.5,0.0,128,4.4,Whitehorse Ledge,Trad
105725587,California,16.0,-0.5,46,2.9,Joshua Tree National Park,Trad
105721621,California,16.5,0.0,118,3.6,Joshua Tree National Park,Trad
105820177,Nevada,21.0,0.0,117,3.9,Red Rock,Sport
105739985,Utah,17.5,0.0,82,4.1,Wasatch Range,Trad
105947052,International,14.5,0.0,131,4.6,North America,Trad
105764229,Colorado,19.0,1.0,37,2.6,Boulder,Trad
106021168,New Hampshire,21.0,0.0,144,4.6,Rumney,Sport
105717571,Utah,20.0,0.0,143,4.8,Moab Area,Trad
105725257,California,14.5,0.0,150,3.3,Joshua Tree National Park,Trad
105839425,Utah,20.0,0.0,56,4.1,Wasatch Range,Trad
106076218,Nevada,22.5,0.0,70,3.6,Red Rock,Sport
105717376,Utah,20.0,0.0,102,3.9,Moab Area,Trad
105722347,California,16.0,-0.5,116,4.0,Joshua Tree National Park,Trad
105740102,Utah,17.0,0.0,49,3.6,Wasatch Range,Trad
105873216,Colorado,17.5,0.0,55,2.7,Boulder,Sport
105732944,Nevada,19.0,0.0,55,3.6,Red Rock,Trad
105799496,New York,14.5,0.0,82,3.6,The Gunks,Trad
106186138,New Hampshire,16.5,0.0,52,3.6,Rumney,Sport
105755851,Colorado,20.0,1.0,58,3.8,Canon City,Sport
105921772,New Hampshire,17.5,0.0,92,3.0,Rumney,Sport
105717334,Utah,23.0,0.0,126,4.6,Moab Area,Trad
105718018,Utah,20.0,0.0,79,3.7,Moab Area,Trad
105732941,Nevada,18.0,-1.0,133,3.9,Red Rock,Trad
105961439,New Hampshire,17.5,0.0,67,3.2,Rumney,Sport
105717337,Utah,20.0,-1.0,72,3.0,Moab Area,Trad
105760950,Colorado,20.5,0.5,79,3.8,Boulder,Sport
105721873,California,14.5,0.0,165,3.8,Joshua Tree National Park,Trad
105975428,Colorado,22.0,0.0,95,3.9,Boulder,Sport
105867066,California,17.5,0.0,106,3.7,Yosemite National Park,Trad
105748708,Colorado,16.0,0.0,90,3.4,Boulder,Trad
105898699,California,20.0,0.0,114,4.3,Yosemite National Park,Trad
105721723,California,8.5,0.0,128,3.3,Joshua Tree National Park,Trad
105799578,New York,20.0,0.0,62,4.6,The Gunks,Trad
105913834,Nevada,23.0,-1.0,87,4.0,Red Rock,Sport
105961980,International,22.5,0.5,104,4.2,North America,Sport
105750778,Colorado,29.0,0.0,47,4.4,Boulder,Sport
105755077,Colorado,17.5,0.0,101,3.9,Boulder,Trad
105925179,New Hampshire,21.0,0.0,50,3.2,Rumney,Sport
105732344,Nevada,20.0,0.0,58,2.6,Red Rock,Sport
105721888,California,16.0,0.0,95,3.4,Joshua Tree National Park,Trad
105723325,California,19.0,0.0,160,4.3,Joshua Tree National Park,Trad
105867613,Utah,20.0,2.5,97,2.6,Moab Area,Trad
106370830,Colorado,17.5,0.0,42,2.9,Canon City,Sport
105756691,Colorado,25.0,0.0,110,4.2,Boulder,Sport
105828966,Utah,26.5,0.5,60,4.3,Moab Area,Sport
105717559,Utah,22.5,-0.5,76,4.4,Moab Area,Trad
105732836,Nevada,20.0,0.0,92,4.6,Red Rock,Trad
105760656,Colorado,20.0,0.0,116,3.3,Boulder,Sport
105908648,New Hampshire,11.5,0.0,51,3.6,Rumney,Trad
105740546,Utah,16.5,-0.5,69,3.3,Maple Canyon,Sport
106411030,New York,11.5,0.0,96,4.4,Adirondacks,Trad
105920912,New York,20.0,0.0,46,3.6,The Gunks,Trad
105900951,California,8.5,-2.0,168,4.2,Yosemite National Park,Trad
105821473,New York,20.5,0.0,42,3.8,The Gunks,Trad
106036927,Colorado,22.0,0.0,71,3.6,Canon City,Sport
105906879,New Hampshire,17.5,0.0,191,4.0,Rumney,Sport
105717886,Utah,23.5,3.5,64,3.8,Moab Area,Trad
105740387,Utah,17.5,0.0,83,3.8,Wasatch Range,Trad
105748508,Colorado,11.5,0.0,113,4.1,Boulder,Trad
105740435,Utah,16.0,0.0,168,3.8,Wasatch Range,Trad
105722020,California,16.0,0.0,104,3.6,Joshua Tree National Park,Trad
105751798,Wyoming,17.5,-0.5,44,3.7,Vedauwoo,Trad
105753106,Colorado,23.0,-0.5,76,4.7,Boulder,Trad
105826771,New York,18.0,0.0,58,4.4,The Gunks,Trad
105725077,California,13.0,0.0,166,3.8,Joshua Tree National Park,Trad
106058073,Utah,17.5,0.0,71,2.9,Moab Area,Trad
105739901,Utah,11.5,0.0,117,3.3,Wasatch Range,Trad
105740015,Utah,14.5,0.0,292,3.9,Wasatch Range,Trad
105959381,New Hampshire,17.5,0.0,81,3.4,Rumney,Sport
105748448,Colorado,16.0,-0.5,131,3.6,Boulder,Sport
105879421,California,21.0,0.0,92,3.7,Yosemite National Park,Trad
105749953,Colorado,22.5,-0.25,58,4.2,Boulder,Trad
105826083,Nevada,17.5,0.0,115,3.1,Red Rock,Sport
105752227,Colorado,17.5,0.0,103,2.7,Boulder,Sport
105759351,Colorado,22.75,0.0,107,4.1,Boulder,Trad
105740972,Idaho,14.5,0.0,137,4.7,City of Rocks,Trad
105754747,Colorado,18.0,0.0,46,3.6,Boulder,Trad
105871241,California,19.0,0.0,70,3.6,Yosemite National Park,Trad
105986139,New Hampshire,19.0,0.0,74,2.6,Rumney,Sport
105732773,Nevada,14.5,0.0,84,3.7,Red Rock,Trad
105750751,Colorado,23.0,1.5,84,4.1,Boulder,Trad
105753514,Colorado,18.0,0.0,46,3.4,Boulder,Trad
105792767,Utah,21.0,0.0,92,4.3,Zion National Park,Trad
105748915,Colorado,17.5,0.0,63,3.7,Boulder,Trad
105983024,Colorado,22.0,1.0,50,3.4,Boulder,Sport
105818020,New York,19.5,1.5,39,3.7,The Gunks,Trad
105749245,Colorado,22.5,0.0,44,4.3,Boulder,Trad
105822133,Colorado,13.0,0.0,72,2.7,Boulder,Trad
105740000,Utah,13.0,0.0,139,2.9,Wasatch Range,Sport
105983934,Nevada,19.5,-0.5,75,3.6,Red Rock,Sport
105732563,Nevada,20.0,0.0,131,2.9,Red Rock,Sport
105955591,New Hampshire,16.0,0.0,66,2.7,Rumney,Sport
105732245,Nevada,16.5,0.0,150,3.7,Red Rock,Trad
105933562,Wyoming,11.5,0.0,304,4.6,Grand Teton National Park,Trad
105722407,California,13.0,0.0,105,3.1,Joshua Tree National Park,Trad
105741617,Idaho,14.5,0.0,141,4.0,City of Rocks,Trad
105749425,Colorado,22.5,0.0,72,4.6,Boulder,Trad
105860661,Kentucky,19.0,0.0,72,2.7,Red River Gorge,Sport
106007969,International,20.0,0.0,63,4.4,North America,Trad
105748780,Colorado,22.5,0.0,57,4.3,Boulder,Trad
105762984,Colorado,20.0,0.0,100,2.9,Boulder,Sport
105831783,Utah,21.0,1.0,65,3.7,Moab Area,Trad
105956196,New Hampshire,10.5,2.0,100,3.2,Rumney,Sport
105721651,California,17.5,0.0,171,3.9,Joshua Tree National Park,Trad
105748142,Colorado,15.0,0.0,240,4.0,Boulder,Trad
105718678,Utah,22.0,0.0,50,3.6,Moab Area,Trad
105889858,Nevada,22.0,0.0,58,3.6,Red Rock,Trad
105748897,Colorado,20.0,0.0,87,3.1,Boulder,Trad
105749080,Colorado,16.0,0.0,143,4.1,Boulder,Trad
105751477,Colorado,19.0,-0.5,69,3.1,Boulder,Trad
105754432,Colorado,26.0,1.0,36,4.3,Rifle,Sport
105739997,Utah,13.0,0.0,210,3.4,Wasatch Range,Sport
105740903,Utah,19.0,0.0,92,2.8,Wasatch Range,Sport
105748975,Colorado,24.0,0.0,44,4.3,Canon City,Sport
105758907,Colorado,21.0,1.5,95,3.0,Boulder,Sport
105758940,Colorado,20.5,0.5,71,3.4,Boulder,Trad
106070440,Nevada,14.5,0.0,143,3.7,Red Rock,Sport
105799095,New York,19.0,0.0,101,4.4,The Gunks,Trad
105874598,California,16.0,0.0,115,3.4,Yosemite National Park,Trad
105751018,Wyoming,13.0,0.0,112,3.6,Vedauwoo,Trad
105752422,Colorado,17.5,0.0,105,3.8,Canon City,Sport
105880759,New Hampshire,17.5,0.0,144,4.7,Cathedral Ledge,Trad
105939418,Nevada,24.0,1.0,84,4.4,Red Rock,Sport
105804864,New York,16.0,0.0,63,3.9,The Gunks,Trad
105748038,Colorado,21.0,0.0,66,3.3,Boulder,Sport
105818791,Oregon,20.0,0.0,137,4.0,Central Oregon,Sport
105756595,Colorado,23.0,0.25,111,4.2,Boulder,Sport
106207663,Colorado,26.0,0.0,50,4.4,Boulder,Sport
105741854,Idaho,19.0,0.0,128,3.6,City of Rocks,Sport
105725659,California,22.0,-0.5,110,4.6,Joshua Tree National Park,Trad
105800326,New York,10.5,0.0,121,3.8,The Gunks,Trad
105906887,New Hampshire,18.0,0.0,157,4.1,Rumney,Sport
105732530,Nevada,26.0,1.0,131,4.4,Red Rock,Sport
105847932,New York,17.5,0.0,46,3.2,The Gunks,Trad
105927100,New Hampshire,16.5,0.0,106,3.2,Rumney,Sport
106147475,New Hampshire,17.5,0.0,36,3.9,Rumney,Sport
105721630,California,20.0,0.0,104,3.6,Joshua Tree National Park,Trad
105812559,Oregon,20.0,0.0,132,4.0,Central Oregon,Sport
105878180,New Hampshire,16.0,0.0,109,2.1,Rumney,Sport
106125070,Kentucky,21.0,1.0,211,4.6,Red River Gorge,Sport
105740582,Utah,16.0,0.0,61,4.1,Wasatch Range,Trad
105876683,New Hampshire,16.5,0.0,326,4.3,Rumney,Sport
105961400,New Hampshire,17.5,0.0,144,3.7,Rumney,Sport
105732914,Nevada,22.0,0.0,84,3.1,Red Rock,Sport
105748978,Colorado,21.0,0.0,88,3.8,Canon City,Sport
105741476,Utah,22.5,0.0,128,4.2,Wasatch Range,Trad
106133896,New York,11.5,0.0,108,3.4,The Gunks,Trad
105724495,California,20.0,0.0,83,3.8,Joshua Tree National Park,Trad
105732377,Nevada,13.0,0.0,158,3.7,Red Rock,Trad
105752731,Colorado,22.0,0.5,78,3.8,Canon City,Sport
105740477,Utah,14.5,0.0,53,2.7,Wasatch Range,Sport
105880631,Nevada,19.0,0.0,102,3.3,Red Rock,Sport
105973663,California,21.0,1.0,123,4.4,Yosemite National Park,Trad
106081917,Kentucky,22.5,0.0,149,4.6,Red River Gorge,Sport
105740033,Utah,14.5,0.0,89,3.6,Wasatch Range,Trad
105759081,Colorado,22.5,0.0,94,3.7,Canon City,Sport
105803407,New York,13.0,0.0,95,4.1,The Gunks,Trad
106004015,Colorado,19.0,0.0,55,3.9,Canon City,Sport
105739934,Utah,16.0,-0.5,116,4.1,Wasatch Range,Sport
106127925,Kentucky,23.0,0.5,84,4.4,Red River Gorge,Sport
105724426,California,19.0,0.0,70,3.8,Joshua Tree National Park,Trad
106466173,Colorado,19.0,0.0,63,2.6,Boulder,Sport
105748466,Colorado,23.0,0.0,66,3.9,Boulder,Trad
105722200,California,22.0,0.0,148,3.7,Joshua Tree National Park,Trad
105892056,Nevada,23.0,0.0,89,3.8,Red Rock,Sport
105959820,New Hampshire,18.0,0.0,45,3.7,Rumney,Sport
105752896,Colorado,20.5,0.5,102,3.7,Canon City,Sport
105753265,Colorado,22.5,-0.5,69,4.1,Boulder,Trad
105732608,Nevada,16.0,0.0,88,4.0,Red Rock,Trad
105763692,Colorado,24.5,0.0,59,3.7,Boulder,Trad
105732539,Nevada,17.5,0.0,91,2.9,Red Rock,Sport
105961410,New Hampshire,19.0,0.0,75,3.4,Rumney,Sport
105820346,Oregon,19.0,0.0,82,3.6,Central Oregon,Trad
105764985,Colorado,19.0,0.0,148,3.7,Boulder,Sport
105756484,Colorado,16.0,1.0,129,3.0,Boulder,Sport
105939242,California,16.0,0.0,124,4.3,Yosemite National Park,Trad
105732638,Nevada,16.5,0.0,69,4.0,Red Rock,Sport
105741395,Utah,17.5,0.0,56,3.6,Wasatch Range,Sport
105989922,New Hampshire,17.5,0.0,70,4.4,Whitehorse Ledge,Trad
105732467,Nevada,19.0,-1.0,142,4.4,Red Rock,Trad
